fold,best_reps,best_bandwidth,best_C,accuracy,balanced_accuracy,mcc,kta,cka,effective_rank,n_test
62,1,0.5,10.0,0.6,0.5555555555555556,0.12309149097933272,0.12051874507513768,0.12192178921958559,60.57840335544221,15
63,1,0.05,10.0,0.38095238095238093,0.37727272727272726,-0.24771684715343112,0.08700882803837355,0.10515841314723766,20.370521530252287,21
64,1,0.2,10.0,0.5,0.5,0.0,0.12475242301938401,0.1268465080016892,57.17478757520996,14
65,1,0.05,10.0,0.5714285714285714,0.5555555555555556,0.11322770341445958,0.08640345631612843,0.10276584357473938,24.377505990919477,21
66,1,0.05,10.0,0.44,0.48051948051948057,-0.05275349613399974,0.09639579346268655,0.09848930118062138,25.54505330028063,25
67,1,0.05,10.0,0.2857142857142857,0.26666666666666666,-0.4472135954999579,0.0801819349306076,0.09647135112335734,23.437479243893584,14
68,1,0.2,10.0,0.8181818181818182,0.75,0.6236095644623235,0.12184361910676351,0.12347415802079793,60.25734638172421,11
69,2,0.05,0.1,0.3333333333333333,0.5,0.0,0.09989902299590615,0.10438136485363257,36.67744582469633,9
70,1,0.2,10.0,0.5,0.45454545454545453,-0.2075143391598224,0.13552765474948297,0.13793768723696337,54.416558936708185,20
71,1,0.1,1.0,0.5333333333333333,0.5089285714285714,0.026207120918047958,0.12681672817684742,0.12902949876820904,50.543066009816826,15
72,2,0.05,10.0,0.5555555555555556,0.7142857142857143,0.3779644730092272,0.10094478047424296,0.10096461913579952,37.04221273842028,9
73,2,0.05,10.0,0.5789473684210527,0.5681818181818181,0.13636363636363635,0.10524757861191765,0.11692066016115357,33.12537869489333,19
74,1,0.05,1.0,0.4117647058823529,0.39285714285714285,-0.21428571428571427,0.08081655380987128,0.09594349616723959,24.323572331480516,17
75,2,0.1,1.0,0.5625,0.45,-0.2,0.1271498254131052,0.12922167430053189,53.1856040736915,16
76,2,0.05,10.0,0.375,0.36507936507936506,-0.2698412698412698,0.10139108024246571,0.1121728627308493,32.8888671045031,16
77,1,0.05,10.0,0.4,0.4107142857142857,-0.18898223650461363,0.08381634129223113,0.0935156517912745,26.067502717334012,15
78,2,0.05,10.0,0.6666666666666666,0.75,0.5,0.09351068943850721,0.09992610812191942,33.53174291391525,15
79,1,0.1,10.0,0.5555555555555556,0.5125,0.03952847075210474,0.1299013012620305,0.13259474753643635,50.00307907408319,18
80,2,0.2,10.0,0.45454545454545453,0.45454545454545453,-0.2182178902359924,0.1320182863172946,0.13482315382369492,55.05635085096218,22
81,2,0.05,1.0,0.3684210526315789,0.6,0.22360679774997896,0.1199293196414544,0.11517629489698838,31.49898374996106,19
82,1,0.2,1.0,0.3,0.5625,0.16666666666666666,0.12092189023316244,0.1223102076902705,61.34055073998714,10
83,1,0.05,10.0,0.3,0.29166666666666663,-0.408248290463863,0.08260493932293823,0.09719206205382312,24.998892164610407,10
84,1,0.1,1.0,0.2631578947368421,0.3269230769230769,-0.36539907432351754,0.12933265587106635,0.13086612710602374,48.71118689648658,19
85,1,0.05,10.0,0.38461538461538464,0.3875,-0.21957751641341997,0.0820193775963464,0.09667858865561249,25.677292511181403,13
86,1,0.05,10.0,0.4782608695652174,0.4722222222222222,-0.054278245606577465,0.09216869082422365,0.10911080874435013,22.95887861969742,23
87,2,0.05,10.0,0.2857142857142857,0.303030303030303,-0.3373495424699933,0.10637576526360323,0.10739802037841016,34.07115919100798,14
88,1,0.1,10.0,0.6666666666666666,0.6944444444444444,0.3888888888888889,0.1246369232344181,0.12499900404981197,51.26258717959204,15
89,2,0.2,1.0,0.4,0.5113636363636364,0.022727272727272728,0.12654697457081335,0.12749629796459405,60.97560404820628,15
90,1,0.05,1.0,0.29411764705882354,0.3833333333333333,-0.25064020591380154,0.084821742695076,0.10383915072713654,24.954101035077553,17
91,2,0.05,10.0,0.5789473684210527,0.6666666666666666,0.3944053188733077,0.11508907810434821,0.11861330912140856,34.98819543714735,19
92,1,0.1,10.0,0.3,0.3,-0.5,0.1218725791536795,0.12385958962715488,54.33950208125779,10
93,1,0.05,10.0,0.4166666666666667,0.41428571428571426,-0.1690308509457033,0.07677923197796377,0.0882974690109559,26.57075252751784,12
94,2,0.05,1.0,0.5454545454545454,0.5454545454545454,0.2182178902359924,0.10378713820579262,0.11789843207843871,30.78253271231719,22
95,2,0.05,10.0,0.8125,0.8125,0.674199862463242,0.09746506129727393,0.10655145888274381,34.167005760777265,16
96,1,0.1,1.0,0.5555555555555556,0.525,0.05976143046671968,0.12747986349719848,0.12952530026766051,49.35609114986354,18
97,1,0.2,10.0,0.3,0.375,-0.2182178902359924,0.12048162631565296,0.12184883331220936,61.2681491014335,10
98,1,0.1,1.0,0.37037037037037035,0.45454545454545453,-0.23652495839563303,0.1521730993581651,0.15186032989240095,44.95668401601983,27
99,1,0.2,10.0,0.5555555555555556,0.5,0.0,0.1210161523175561,0.1227027337504398,62.052755103375006,9
