z1_mean,z1_std,z2_mean,z2_std,z3_mean,z3_std,z4_mean,z4_std,z5_mean,z5_std
0.6322690766666668,2.842956308696008,0.029244518888888918,2.468786975238042,-1.7003786466666666,1.4519419881395257,0.08955171222222222,1.3983739710785439,-0.14055202777777778,0.6244436240854915
-0.014715644444444485,3.388277262476805,0.0831730366666667,1.9094586211643052,-0.8155547988888888,1.8527612475062294,-0.20499862222222212,1.2891945041794954,0.34206719555555554,0.6350624308653922
0.10054325888888883,2.875909703124609,-0.9389129677777777,2.058108603676647,-0.3005129233333333,1.410736993436585,-1.226128687777778,0.7674442731877248,0.011568307777777743,0.6730963873992206
-0.5383723033333333,2.2087888804624836,-0.32297490777777776,1.6696771142727511,-0.3665572777777778,1.0938181748023679,0.015405842222222311,1.7710488290221817,-0.006300326666666677,0.9868890313194115
-0.039047981111111074,2.7056386909436974,-0.5954903233333333,1.5381089984146579,-0.2550590688888889,1.7125052252256037,-0.8376779511111111,1.4053260889833643,-0.25800893222222215,1.1258151668765821
0.42051792555555556,2.3383325349742936,-0.6614517099999999,1.5969710296663153,0.0021407966666666667,1.6468495050249488,-0.7595526788888889,1.4222853591475708,-0.14262108444444443,1.2219380798714075
-0.5328025722222223,3.3880795548129887,0.5231517777777778,1.553464923986723,-0.8747303766666668,1.7975597523760793,0.7993139522222221,1.650621883658665,0.5486024288888889,0.8826791129740584
0.9691111200000001,2.578071281184457,0.006490262222222241,1.9653923838556855,-0.23940754555555563,1.4653582834142975,-0.17856568555555552,1.9597657451665584,0.24544170333333332,0.7314520652779462
0.7720303144444444,2.5351679550593134,-0.8119765366666667,1.7553018832482088,-0.6772467833333332,1.415080153696297,-0.9155092611111111,1.2667079226459317,0.3505997822222222,0.7250583213974027
0.07157648999999999,2.5842889085816747,-1.1973286799999998,2.001907855011348,-0.7017753144444445,1.362948756470428,-0.29884268222222216,1.2665575916672065,0.1538414777777778,0.8304055232691179
-1.255691017777778,3.4017969042694016,-1.132583658888889,2.1073954304523244,-1.1107607744444445,1.1851562803058195,0.07052152333333334,1.602028657482284,0.37644157888888885,0.5367232111607152
-1.958624148888889,3.298341435883045,-0.8265760111111111,1.843709408640709,-1.3164732866666666,1.0674402420515121,0.08079313666666665,1.5965940377078582,0.5123123622222221,0.47938111880538914
-2.7817374111111115,2.6996888136969357,-1.2968921144444443,1.4274192713587588,-1.1178906544444445,0.7666404968679751,-0.2334846044444444,1.4636373900376853,0.5589992066666666,0.42929499780674985
-1.1116435988888889,2.895086233687668,-0.4548372155555555,2.1892646506376257,0.6958602566666666,1.4077302371785465,-0.27761243888888887,0.7369279314560084,-0.17201901333333333,1.2090656426474684
-1.8984673088888888,2.3007963977273427,-0.33572567333333325,2.3372717765347266,0.07189637777777776,0.9847517103409954,-0.11081556111111109,1.0645890454192226,-0.6132389788888889,0.38675740930442276
0.68109873,2.3649448818127237,-0.14682635999999993,1.8034708575757321,-0.2750235755555555,1.2985933393223308,-0.04488330777777774,1.6885644120887287,0.40018311777777776,0.695895455373551
0.48401792444444436,2.2934833541670603,-0.9652931588888889,1.4899179450319946,-0.7128628133333333,1.228956228956434,-0.7818268833333334,0.9011934853708927,0.5053411966666667,0.6651415719249204
-0.06455857111111109,2.4267806047280858,-1.3769773133333332,1.7136310769841623,-0.5896058455555555,1.1535000691767916,-0.3542729233333333,1.1728321290287864,0.20680767555555557,0.8237562459072933
-1.4769004377777777,2.195283146644544,-2.1103901166666663,1.0172543419960893,-0.5731414666666667,0.9752368555593887,-0.4199332,0.9141777222036988,0.27379459000000006,0.7723459799407415
-1.5006261377777779,2.5219981202027397,-1.8574691099999998,2.2490150741519743,-0.3942715244444444,1.0065490513015913,-0.1810952188888889,1.308767545921539,0.2098415188888889,0.8920873798184276
0.4464189222222222,2.578486116799162,0.9274564777777778,0.690794986760078,0.3113183577777778,1.6335606023955387,0.5936213244444445,1.789370903277907,0.8301506833333333,1.0030500725198137
-0.594585338888889,2.630762172027533,0.24533089222222224,1.2985221709343537,0.37351337444444443,1.4511008791382158,0.46014788555555547,1.7351287454672526,0.8544948777777779,0.9662510692693318
1.4981095311111108,2.8059840138371333,0.62608111,1.7499903273857453,-0.09242413777777776,1.6493940279688017,0.00738398777777786,2.5579126777558177,0.025978527777777774,0.44327462800299366
0.32800964777777775,2.4756493877996113,0.4476672233333334,1.7204830775743523,0.36325062222222226,1.6267309300789072,0.8403381455555556,1.3774009722270093,0.8162464144444446,1.0187586539073905
-0.7129946133333335,2.4808526203815715,-0.2344583622222222,1.8746922634482082,0.4254456388888889,1.4411686863469158,0.7068647066666666,1.331133823938055,0.8405906088888889,0.982892594459944
1.039255273333333,2.9434829646601157,0.4397142311111111,1.6876356234099885,0.08319928333333333,1.7585251503527592,-0.3482121877777777,2.186990860139797,0.23668035444444444,0.7650546142904268
